Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
100;27076,44;0;5554,52;0;27076,44;0
101;26659,16;0;8597,953;0;27076,44;0
102;26577,83;0;6419,936;0;27076,44;0
103;26572,65;0;7937,758;0;27076,44;0
104;27076,36;0;5426,369;0;27076,44;0
105;26531,25;0;8629,422;0;27076,44;0
106;26782,45;0;3397,7;0;27076,44;0
107;27092,33;0;3756,163;0;27092,33;0
108;27048,41;0;10725,54;0;27092,33;0
109;26554,79;0;5186,523;0;27092,33;0
110;26563,43;0;7602,815;0;27092,33;0
111;27086,56;0;8155,711;0;27092,33;0
112;27092,33;0;7640,346;0;27092,33;0
113;26854,89;0;1924,933;0;27092,33;0
114;26803,42;0;7495,284;0;27092,33;0
115;26786,29;0;4054,026;0;27092,33;0
116;27081,95;0;5709,573;0;27092,33;0
117;26488,62;0;4492,171;0;27092,33;0
118;26551,61;0;10289,18;0;27092,33;0
119;26517,76;0;8796,127;0;27092,33;0
120;27082,78;0;3965,408;0;27092,33;0
121;26790,23;0;4150,64;0;27092,33;0
122;26737,56;0;4193,941;0;27092,33;0
123;26522,32;0;9743,093;0;27092,33;0
124;27021,51;0;9723,139;0;27092,33;0
125;26576,05;0;5752,823;0;27092,33;0
126;26576,99;0;7704,031;0;27092,33;0
127;27065,18;0;4870,167;0;27092,33;0
128;27071,08;0;9286,698;0;27092,33;0
129;26796,36;0;5235,693;0;27092,33;0
130;26918,53;0;2172,908;0;27092,33;0
131;27092,33;0;2476,076;0;27092,33;0
132;27075,76;0;7069,248;0;27092,33;0
133;26890,02;0;3983,578;0;27092,33;0
134;26757,58;0;4538,117;0;27092,33;0
135;26816,21;0;8570,97;0;27092,33;0
136;27076,36;0;4121,562;0;27092,33;0
137;26672,58;0;10669,88;0;27092,33;0
138;26559,26;0;1338,348;0;27092,33;0
139;26594,03;0;4031,768;0;27092,33;0
140;27076,44;0;7716,164;0;27092,33;0
141;26566,81;0;12092,69;0;27092,33;0
142;26637,81;0;8825,17;0;27092,33;0
143;26588,99;0;5389,107;0;27092,33;0
144;27086,56;0;11655,23;0;27092,33;0
145;26871,64;0;10696,31;0;27092,33;0
146;27021,15;0;6691,261;0;27092,33;0
147;27037,99;0;10791,88;0;27092,33;0
148;27086,57;0;8811,634;0;27092,33;0
149;26545,73;0;8708,736;0;27092,33;0
150;26915,93;0;3701,212;0;27092,33;0
151;27031,92;0;11358,06;0;27092,33;0
152;27075,76;0;8855,897;0;27092,33;0
153;26864,77;0;6619,348;0;27092,33;0
154;27066,18;0;6250,57;0;27092,33;0
155;26739,43;0;6486,743;0;27092,33;0
156;27092,34;0;2798,747;0;27092,34;0
157;26568,21;0;5507,893;0;27092,34;0
158;26539,79;0;6791,166;0;27092,34;0
159;26592,36;0;13495,26;0;27092,34;0
160;27065,27;0;11815,51;0;27092,34;0
161;26815,26;0;10694,81;0;27092,34;0
162;26820,29;0;8440,132;0;27092,34;0
163;26635,3;0;8489,08;0;27092,34;0
164;27092,33;0;9194,451;0;27092,34;0
165;26809,05;0;12960,53;0;27092,34;0
166;26623,94;0;7064,229;0;27092,34;0
167;27075,76;0;9964,933;0;27092,34;0
168;27071,08;0;6868,249;0;27092,34;0
169;26522,18;0;2115,221;0;27092,34;0
170;26949,87;0;2734,049;0;27092,34;0
171;27076,36;0;8208,1;0;27092,34;0
172;27092,33;0;4718,914;0;27092,34;0
173;26705,87;0;5024,195;0;27092,34;0
174;26780,33;0;12979,43;0;27092,34;0
175;26625,6;0;10463,88;0;27092,34;0
176;27092,33;0;9698,391;0;27092,34;0
177;26704,97;0;6707,36;0;27092,34;0
178;26635,52;0;5213,62;0;27092,34;0
179;26640,13;0;7858,237;0;27092,34;0
180;27076,44;0;7600,546;0;27092,34;0
181;26572,45;0;7278,994;0;27092,34;0
182;26954,8;0;9493,304;0;27092,34;0
183;26706,13;0;7925,163;0;27092,34;0
184;27092,33;0;12537,38;0;27092,34;0
185;27023,53;0;3268,001;0;27092,34;0
186;27184,93;0;6400,987;0;27184,93;0
187;26870,08;0;3795,121;0;27184,93;0
188;27024,76;0;8108,606;0;27184,93;0
189;27184,92;0;11375,48;0;27184,93;0
190;27194,62;0;3977,635;0;27194,62;0
191;26713,68;0;10020,74;0;27194,62;0
192;27163,37;0;10664,3;0;27194,62;0
193;27168,13;0;10001,3;0;27194,62;0
194;27185,04;0;7363,458;0;27194,62;0
195;27185,03;0;11656,79;0;27194,62;0
196;26870,8;0;10624,62;0;27194,62;0
197;27185,1;0;7583,862;0;27194,62;0
198;27185,24;0;7889,98;0;27194,62;0
199;27176,32;0;9033,891;0;27194,62;0
200;27081,6;0;10377,6;0;27194,62;0
201;27185,09;0;7823,706;0;27194,62;0
202;27184,92;0;8017,974;0;27194,62;0
203;27185,06;0;7744,103;0;27194,62;0
204;26903,77;0;6770,212;0;27194,62;0
205;27185,03;0;7366,916;0;27194,62;0
206;27193,97;0;8832,497;0;27194,62;0
207;26841,38;0;10833,65;0;27194,62;0
208;26841,53;0;10732,76;0;27194,62;0
209;27185,66;0;10623,13;0;27194,62;0
210;27176,7;0;7420,927;0;27194,62;0
211;26834,75;0;5644,621;0;27194,62;0
212;26726,45;0;4736,911;0;27194,62;0
213;27167,11;0;6024,282;0;27194,62;0
214;27194,24;0;13887,63;0;27194,62;0
215;27185,03;0;16705,84;0;27194,62;0
216;26779,28;0;9216,108;0;27194,62;0
217;27185,09;0;6743,343;0;27194,62;0
218;27186,06;0;8467,344;0;27194,62;0
219;27176,41;0;9056,52;0;27194,62;0
220;26714,54;0;8776,138;0;27194,62;0
221;27185,03;0;5637,369;0;27194,62;0
222;27185,03;0;4269,089;0;27194,62;0
223;27185,3;0;8526,263;0;27194,62;0
224;26714,13;0;12019,71;0;27194,62;0
225;27176,21;0;6177,69;0;27194,62;0
226;27195,42;0;12251,17;0;27195,42;0
227;27196,18;0;7560,508;0;27196,18;0
228;27125,9;0;6909,227;0;27196,18;0
229;27196,15;0;5598,797;0;27196,18;0
230;27196,45;0;9260,111;0;27196,45;0
231;27210,62;0;8406,192;0;27210,62;0
232;27211,42;0;4767,233;0;27211,42;0
233;27203,94;0;12822,69;0;27211,42;0
234;27195,85;0;4456,755;0;27211,42;0
235;27195,82;0;4902,234;0;27211,42;0
236;27211,43;0;16425,71;0;27211,43;0
237;27195,85;0;6605,907;0;27211,43;0
238;27195,85;0;5295,599;0;27211,43;0
239;27195,85;0;12412,88;0;27211,43;0
240;27193,79;0;7165,575;0;27211,43;0
241;27186,35;0;10219,15;0;27211,43;0
242;27195,82;0;10486,65;0;27211,43;0
243;27229,37;0;8265,326;0;27229,37;0
244;27228,57;0;4717,664;0;27229,37;0
245;27213,21;0;7782,211;0;27229,37;0
246;27213,21;0;5761,617;0;27229,37;0
247;27228,57;0;5807,443;0;27229,37;0
248;27202,86;0;5643,768;0;27229,37;0
249;27213,21;0;7284,42;0;27229,37;0
250;27204,59;0;8252,076;0;27229,37;0
251;27210,95;0;7672,161;0;27229,37;0
252;27220,52;0;4786,52;0;27229,37;0
253;27213,21;0;4925,854;0;27229,37;0
254;27195,25;0;7025,801;0;27229,37;0
255;27213,21;0;5490,455;0;27229,37;0
256;27210,95;0;6472,918;0;27229,37;0
257;27211,2;0;7926,895;0;27229,37;0
258;27204,18;0;9646,094;0;27229,37;0
259;27195,05;0;4590,843;0;27229,37;0
260;27193,29;0;11588,2;0;27229,37;0
261;27203,86;0;5800,716;0;27229,37;0
262;27204,64;0;9721,531;0;27229,37;0
263;27203,7;0;12290,05;0;27229,37;0
264;27193,53;0;3631,625;0;27229,37;0
265;27213,81;0;5155,594;0;27229,37;0
266;27213,21;0;4778,026;0;27229,37;0
267;27228,57;0;7315,464;0;27229,37;0
268;27228,57;0;6859,975;0;27229,37;0
269;27213,2;0;5400,845;0;27229,37;0
270;27211,9;0;10230,96;0;27229,37;0
271;27228,57;0;10050,38;0;27229,37;0
272;27228,57;0;4388,738;0;27229,37;0
273;27213,2;0;4487,309;0;27229,37;0
274;27213,21;0;5599,165;0;27229,37;0
275;27203,71;0;2955,505;0;27229,37;0
276;27228,57;0;8017,696;0;27229,37;0
277;27203,7;0;3703,866;0;27229,37;0
278;27213,2;0;5247,342;0;27229,37;0
279;27213,21;0;8894,732;0;27229,37;0
280;27131,32;0;6670,498;0;27229,37;0
281;27222,08;0;5643,796;0;27229,37;0
282;27213,21;0;7689,603;0;27229,37;0
283;27213,21;0;12426,5;0;27229,37;0
284;27228,57;0;4708,024;0;27229,37;0
285;27213,21;0;8357,703;0;27229,37;0
286;27169,32;0;9778,032;0;27229,37;0
287;27228,57;0;6724,932;0;27229,37;0
288;27228,57;0;8425,148;0;27229,37;0
289;27213,21;0;3022,084;0;27229,37;0
290;27204,26;0;6377,516;0;27229,37;0
291;27228,57;0;6746,638;0;27229,37;0
292;27228,57;0;8957,977;0;27229,37;0
293;27221,73;0;9075,526;0;27229,37;0
294;27203,86;0;5541,966;0;27229,37;0
295;27204,43;0;7785,346;0;27229,37;0
296;27220,52;0;7224,101;0;27229,37;0
297;27213,21;0;8336,42;0;27229,37;0
298;27213,21;0;10524,03;0;27229,37;0
299;27203,86;0;9370,948;0;27229,37;0
300;27193,29;0;5684,62;0;27229,37;0
301;27204;0;8493,184;0;27229,37;0
302;27213,2;0;4833,794;0;27229,37;0
303;27203,86;0;11813,96;0;27229,37;0
304;27202,86;0;4401,107;0;27229,37;0
305;27204,58;0;10289,17;0;27229,37;0
306;27195,05;0;2934,503;0;27229,37;0
307;27228,57;0;6951,618;0;27229,37;0
308;27228,57;0;12268,67;0;27229,37;0
309;27213,21;0;5815,626;0;27229,37;0
310;27178,47;0;5788,795;0;27229,37;0
311;27229,37;0;4930,962;0;27229,37;0
312;27228,57;0;10591,83;0;27229,37;0
313;27213,2;0;10682,87;0;27229,37;0
314;27211,97;0;11254,6;0;27229,37;0
315;27213,21;0;5032,229;0;27229,37;0
316;27230,2;0;7109,102;0;27230,2;0
317;27203,86;0;6075,266;0;27230,2;0
318;27186,88;0;10451,41;0;27230,2;0
319;27213,21;0;6048,256;0;27230,2;0
320;27210,99;0;5579,89;0;27230,2;0
321;27213,21;0;6977,382;0;27230,2;0
322;27213,21;0;9430,248;0;27230,2;0
323;27204,26;0;9140,318;0;27230,2;0
324;27220,53;0;4901,344;0;27230,2;0
325;27213,2;0;-1519,528;0;27230,2;0
326;27203,86;0;12434,28;0;27230,2;0
327;27211,26;0;6970,354;0;27230,2;0
328;27228,56;0;2435,094;0;27230,2;0
329;27203,7;0;9604,733;0;27230,2;0
330;27202,92;0;6901,813;0;27230,2;0
331;27228,58;0;7789,199;0;27230,2;0
332;27193,3;0;6692,623;0;27230,2;0
333;27213,21;0;2626,413;0;27230,2;0

