Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
616;27502,18;28779,67;4361,703;-2221,972;27502,18;28779,67
617;30047,24;48939;5048,561;-2689,04;30047,24;48939
618;48773,94;28418,05;10050,88;-9097,752;48773,94;28418,05
619;27599,52;49523,7;455,2632;419,0988;27599,52;49523,7
620;27585,33;28506,67;-33,22411;1666,857;27585,33;28506,67
621;28515,63;28199,47;-1870,152;2701,442;28515,63;28199,47
622;27438,96;28140,17;-4618,099;5711,175;27438,96;28140,17
623;27871;28634,04;1940,958;-6,859876;27871;28634,04
624;28273,93;28516,54;-2339,521;3875,508;28273,93;28516,54
625;48786,85;49252,98;4296,791;-2607,091;48786,85;49252,98
626;27558,7;48925,8;309,3493;1726,242;27558,7;48925,8
627;27135,88;50077,35;-8096,024;8410,992;27135,88;50077,35
628;28039,16;28019,25;4691,121;-1684,467;28039,16;28019,25
629;27183,13;28396,79;3318,69;-698,4654;27183,13;28396,79
630;49611,23;27872,25;1100,356;-241,3631;49611,23;27872,25
631;27598,59;27816,24;-3302,202;5245,748;27598,59;27816,24
632;27982,62;27958,04;566,6204;3529,585;27982,62;27958,04
633;48769,79;48767,59;3472,642;16,19813;48769,79;48767,59
634;27878,43;48928,07;-4854,571;5412,408;27878,43;48928,07
635;48893,49;28451,61;-3335,104;3616,557;48893,49;28451,61
636;49659,75;48668,34;902,0059;-567,9957;49659,75;48668,34
637;48847,16;27906,94;-2909,565;3514,476;48847,16;27906,94
638;48684,92;27484,97;7464,068;-5419,284;48684,92;27484,97
639;48861,61;28351,68;1350,706;1111,33;48861,61;28351,68
640;28044,36;28369,95;-1258,264;4608,654;28044,36;28369,95
641;48809,23;49870,69;-1389,688;5036,132;48809,23;49870,69
642;27914,07;28415,58;-1891,822;4934,967;27914,07;28415,58
643;48731,98;28836,59;-2809,055;6147,689;48731,98;28836,59
644;27925,12;28631,49;238,508;4494,874;27925,12;28631,49
645;48794,23;29146,26;742,287;2936,66;48794,23;29146,26
646;48841,27;49457,42;369,424;4865,558;48841,27;49457,42
647;29749,39;29276,85;2758,93;574,1727;29749,39;29276,85
648;48867,33;28282,84;6566,632;-4041,652;48867,33;28282,84
649;70907,53;29300,73;2659,077;569,8458;70907,53;29300,73
650;27569,67;28455,26;2228,316;1877,736;27569,67;28455,26
651;48787,31;29299;2768,467;-1283,449;48787,31;29299
652;49073,96;28846,57;4991,811;-813,804;49073,96;28846,57
653;48750,74;28038,74;1574,759;1908,514;48750,74;28038,74
654;27860;48822,17;-2796,741;5948,534;27860;48822,17
655;49402,08;48788,67;1155,467;1403,339;49402,08;48788,67
656;49619,65;49520,11;-6135,232;8456,241;49619,65;49520,11
657;27930;28561,87;-3491,497;7459,823;27930;28561,87
658;48569,57;28127,18;-3303,995;7120,099;48569,57;28127,18
659;48800,67;48911,33;-1983,815;5469,247;48800,67;48911,33
660;48636,7;29283,18;-1328,353;4619,878;48636,7;29283,18
661;48875,57;27447,44;-46,28117;3941,587;48875,57;27447,44
662;27875,07;50507,09;-2191,474;5069,9;27875,07;50507,09
663;48737,96;49163,46;-1895,761;4170,493;48737,96;49163,46
664;28133,15;28537,12;-4178,499;7244,289;28133,15;28537,12
665;48874,61;48797,41;434,9192;2403,925;48874,61;48797,41
666;27973,28;28748,37;-4825,661;6695,808;27973,28;28748,37
667;48795,09;28030,56;236,6991;1872,476;48795,09;28030,56
668;29047,08;48880,27;-5308,808;6641,128;29047,08;48880,27
669;27472,32;48828,99;-1520,247;2727,148;27472,32;48828,99
670;28860,95;29181,87;-362,3327;2842,796;28860,95;29181,87
671;28044,08;48910,89;-3717,327;6538,089;28044,08;48910,89
672;27879,39;49484,52;5772,63;-4367,7;27879,39;49484,52
673;27926,63;50142,33;-4860,533;5395,968;27926,63;50142,33
674;29144,55;29002,09;1556,348;3403,132;29144,55;29002,09
675;48720,59;49768,67;4120,45;-402,8852;48720,59;49768,67
676;48757,36;29418,45;996,0417;1591,66;48757,36;29418,45
677;49130,96;28200,16;8645,547;-4015,275;49130,96;28200,16
678;48678,97;28731,4;1323,169;2630,758;48678,97;28731,4
679;48678,44;29440,99;1211,693;3196,552;48678,44;29440,99
680;48804,36;28491,94;2107,052;1561,25;48804,36;28491,94
681;27264,05;29121,44;-700,0731;5765,723;27264,05;29121,44
682;48970,84;29898,5;2401,687;1593,055;48970,84;29898,5
683;49787,97;49785,61;6527,667;-3353,573;49787,97;49785,61
684;48853,41;28343,41;496,0441;4291,297;48853,41;28343,41
685;48830,71;28660,14;-1554,302;6361,243;48830,71;28660,14
686;27699,26;29161,85;-4291,792;7657,344;27699,26;29161,85
687;49427,42;29809,37;-4112,672;8163,964;49427,42;29809,37
688;48764,78;50149,88;3204,129;1031,111;48764,78;50149,88
689;27459,53;49934,54;-866,1669;6632,828;27459,53;49934,54
690;48780,88;29424,12;561,2182;5813,043;48780,88;29424,12
691;48763,48;29948,28;5325,286;196,7677;48763,48;29948,28
692;49863,18;29990,94;5220,599;1279,811;49863,18;29990,94
693;28319,65;30219,92;3416,092;1167,097;28319,65;30219,92
694;28423,58;29608,59;4975,837;-135,9587;28423,58;29608,59
695;28674,28;29633,34;6461,61;133,4948;28674,28;29633,34
696;28279,48;29847,06;5573,76;125,7811;28279,48;29847,06
697;27452,88;29789,35;2245,955;3532,315;27452,88;29789,35
698;28100,51;29251,72;2017,47;2833,65;28100,51;29251,72
699;48993,38;29583,1;5997,757;-1450,446;48993,38;29583,1
700;50238,23;45954,49;3532,6;1350,624;50238,23;45954,49
701;48826,24;30152,74;4499,88;3779,604;48826,24;30152,74
702;48803,81;24947,78;7062,938;-272,8088;48803,81;24947,78
703;29006,23;29809,39;5436,832;1642,311;29006,23;29809,39
704;48618,34;30128,31;2768,983;3604,982;48618,34;30128,31
705;28128,19;29695,73;4951,909;2357,084;28128,19;29695,73
706;29796,38;29734,31;7374,042;-324,7494;29796,38;29734,31
707;27615,42;29512,37;6177,937;1307,722;27615,42;29512,37
708;27642,62;29689,44;3058,135;1892,895;27642,62;29689,44
709;48741,44;29838,73;6440,312;-1309,094;48741,44;29838,73
710;30612,61;28884,92;5206,825;-1347,298;30612,61;28884,92
711;28808,96;50032,26;-3993,813;7477,605;28808,96;50032,26
712;48698,88;49297,91;-283,7621;4430,473;48698,88;49297,91
713;48759,6;49191,27;-823,2175;3438,127;48759,6;49191,27
714;27230,97;28958,7;-856,0944;5308,133;27230,97;28958,7
715;28243,58;49782,55;306,374;3373,457;28243,58;49782,55
716;28904,78;28878,29;175,6838;4267,592;28904,78;28878,29
717;28818,91;49015,05;4386,37;-309,1733;28818,91;49015,05
718;29331;29353,17;1350,439;2340,116;29331;29353,17
719;48746,2;28752,42;5,355925;3809,933;48746,2;28752,42
720;28106,78;28091,25;3993,792;600,0115;28106,78;28091,25
721;27964,02;49261,81;-1472,432;6044,054;27964,02;49261,81
722;48736,72;29237,64;1909,725;1323,784;48736,72;29237,64
723;27905,49;29164,07;522,911;4073,26;27905,49;29164,07
724;48872,3;48754,89;1830,52;2732,304;48872,3;48754,89
725;48961,07;50390,06;-3455,952;6060,69;48961,07;50390,06
726;49315,6;28332,38;2912,775;578,7036;49315,6;28332,38
727;49825,37;28268,7;1752,745;1711,136;49825,37;28268,7
728;27922,27;28151,92;-1794,874;4830,797;27922,27;28151,92
729;27886,09;28739,21;3,591953;3949,793;27886,09;28739,21
730;48747,46;49909,48;-6022,067;10390;48747,46;49909,48
731;27653,91;50414,16;-3272,902;7533,205;27653,91;50414,16
732;27262,96;49788,94;-4455,655;8663,049;27262,96;49788,94
733;27547,64;48863,14;-3854,36;8338,98;27547,64;48863,14
734;27942,45;50083,66;-876,4597;6451,703;27942,45;50083,66
735;28105,12;29340,57;-3327,042;8420,053;28105,12;29340,57
736;49218,58;49803,3;670,3194;5122,626;49218,58;49803,3
737;48824,48;29092,06;3728,467;292,4092;48824,48;29092,06
738;48885,21;49478,45;-1043,858;5547,561;48885,21;49478,45
739;28564,55;29015,31;1527,577;2510,631;28564,55;29015,31
740;48787,86;29337,07;5526,937;-1651,986;48787,86;29337,07
741;49364,02;49318,04;1389,404;3536,106;49364,02;49318,04
742;29157,94;48979,36;-2083,994;5299,878;29157,94;48979,36
743;48721,27;28392,76;-899,3834;5016,657;48721,27;28392,76
744;27857,83;50195,29;-4416,045;7580,801;27857,83;50195,29
745;27699,74;28580,99;-4195,659;7380,701;27699,74;28580,99
746;48798,68;50007,09;-2732,918;7577,755;48798,68;50007,09
747;27360,64;49407,83;-6050,777;11279,26;27360,64;49407,83
748;27926,29;29259,45;-761,8844;4614,52;27926,29;29259,45
749;48803,46;27836,33;7386,172;-4153,723;48803,46;27836,33
750;48952,3;49265,57;2987,505;-240,0109;48952,3;49265,57
751;48736,82;49293,48;2198,45;-231,2263;48736,82;49293,48
752;28128,55;50360,43;-6745,101;9294,662;28128,55;50360,43
753;48726,33;28135,07;4411,055;-2120,116;48726,33;28135,07
754;48848,14;49602,78;-433,5789;2010,168;48848,14;49602,78
755;28435,35;28997,39;445,1473;1612,719;28435,35;28997,39
756;28105,77;30134,76;5308,044;-1967,572;28105,77;30134,76
757;28003,76;28484,72;6293,326;-1503,908;28003,76;28484,72
758;48777,82;28240,87;6924,775;-4817,505;48777,82;28240,87
759;48846,72;49306,76;6928,657;-5452,81;48846,72;49306,76
760;49284,55;28351,39;5381,182;-3624,134;49284,55;28351,39
761;48685,88;28517,26;-2321,603;5629,43;48685,88;28517,26
762;49200,97;49923,87;9665,39;-7251,135;49200,97;49923,87
763;48909,88;50015,99;5069,5;-2332,418;48909,88;50015,99
764;48686,01;50262,71;-2936,709;7142,309;48686,01;50262,71
765;27576,45;29668,84;-884,5892;5582,149;27576,45;29668,84
766;48617,77;29881,83;-262,5948;5540,041;48617,77;29881,83
767;48846,51;29217,97;1200,998;3111,323;48846,51;29217,97
768;28020,89;29814,22;3152,566;2017,392;28020,89;29814,22
769;49439,68;29805,97;2981,367;3154,736;49439,68;29805,97
770;48872,78;29908,15;9376,011;-3076,768;48872,78;29908,15
771;28954,45;29331,86;6768,097;-2333,39;28954,45;29331,86
772;28119,38;49044,28;2452,286;2929,292;28119,38;49044,28
773;28114,51;30127,43;3592,863;626,144;28114,51;30127,43
774;48938,4;50227,56;2704,252;1562,395;48938,4;50227,56
775;27796,63;29427,72;5260,028;-471,3685;27796,63;29427,72
776;48924,13;29833,81;4818,958;-158,5083;48924,13;29833,81
777;48711,93;29914,7;3714,591;-297,5435;48711,93;29914,7
778;49045,2;30019,5;7568,856;-2958,25;49045,2;30019,5
779;48903,74;29463,43;5540,481;-329,9848;48903,74;29463,43
780;49092,54;29684,64;7017,223;-1860,391;49092,54;29684,64
781;49069,67;29813,27;9150,56;-4485,348;49069,67;29813,27
782;27949,54;29889,94;703,8705;3914,567;27949,54;29889,94
783;48836,9;50153,67;4711,344;618,7136;48836,9;50153,67
784;49326,1;48843,42;3001,545;293,5093;49326,1;48843,42
785;27898,93;28620,47;-5007,462;7529,62;27898,93;28620,47
786;49141,62;29452,71;-1502,583;5399,723;49141,62;29452,71
787;48763,2;29982,68;888,8768;5207,169;48763,2;29982,68
788;28626,44;49414,35;2792,276;2391,37;28626,44;49414,35
789;48831,6;29437,54;1296,677;3727,84;48831,6;29437,54
790;49664,66;50388,37;4487,339;1099,067;49664,66;50388,37
791;29258,98;50143,47;4707,126;-1568,593;29258,98;50143,47
792;48810,42;50452,43;2409,858;1369,33;48810,42;50452,43
793;29095,43;50709,2;1036,938;3888,137;29095,43;50709,2
794;48729,73;29284,49;4096,886;909,7954;48729,73;29284,49
795;28394,06;29655,24;4786,895;-552,1172;28394,06;29655,24
796;49082,02;29828,6;7844,128;-3826,922;49082,02;29828,6
797;28050,46;30294,37;4198,151;1639,572;28050,46;30294,37
798;28775,88;28682,84;4558,745;1193,02;28775,88;28682,84
799;48824,26;29537,76;2608,943;1910,733;48824,26;29537,76
800;48588,66;48943,86;5583,963;-1975,36;48588,66;48943,86
801;49287,3;48747,47;-686,048;2792,963;49287,3;48747,47
802;48798,63;48869,34;-1927,623;3649,379;48798,63;48869,34
803;48759,13;48767,44;-6142,918;6515,275;48759,13;48767,44
804;27465,84;49323,63;-7559,255;9014,221;27465,84;49323,63
805;49522,52;49109,37;-9120,713;10936,62;49522,52;49109,37
806;48966,65;49007,79;-1857,729;4604,745;48966,65;49007,79
807;48640,95;49000,49;-1763,61;3711,328;48640,95;49000,49
808;27413,78;49550,67;-6418,036;6592,341;27413,78;49550,67
809;27708,76;45189,52;-3125,972;6271,507;27708,76;45189,52
810;27820,58;28954,49;-4465,28;5783,929;27820,58;28954,49
811;49751,64;49133,15;-3029,368;5456,787;49751,64;49133,15
812;28037,72;49127,49;-40,72589;4119,398;28037,72;49127,49
813;48946,87;28839,29;2000,692;1466,241;48946,87;28839,29
814;48836,44;28869,04;-622,8746;4363,319;48836,44;28869,04
815;27933,31;28196,39;4847,987;-1522,05;27933,31;28196,39
816;29383,15;28221,4;-958,3209;5712,633;29383,15;28221,4
817;48814,91;28768,33;-1078,258;5575,077;48814,91;28768,33
818;27452;48849,95;-3577,151;5309,445;27452;48849,95
819;27053,05;48990,83;-7435,753;9559,38;27053,05;48990,83
820;27957,7;48858,13;-11861,89;12197,8;27957,7;48858,13
821;48589,4;48785,12;-9062,072;10211,79;48589,4;48785,12
822;27790,36;49091,43;-7771,494;9311,793;27790,36;49091,43
823;48697,25;49395,66;-9420,11;11354,04;48697,25;49395,66
824;27699,24;48892,91;-6949,03;8768,64;27699,24;48892,91
825;27854,65;49692,07;-10914,26;11728,57;27854,65;49692,07
826;27884,61;49447,53;-10069,75;11019,24;27884,61;49447,53
827;28369,04;50579,39;-9664,895;10591,92;28369,04;50579,39
828;27224,04;49956,59;-9986,855;11786,02;27224,04;49956,59
829;27239,99;48914,6;-8079,739;9288,571;27239,99;48914,6
830;27721,81;49266,95;-4325,118;6809,187;27721,81;49266,95
831;27790,64;48703,63;-12304,53;13376,94;27790,64;48703,63
832;27327,22;49479,61;-8452,253;9335,395;27327,22;49479,61
833;48876,02;49743,7;-3948,978;4596,239;48876,02;49743,7
834;26832,35;49128;-4562,653;7550,698;26832,35;49128
835;48822,69;49237,98;-10003,62;10256,82;48822,69;49237,98
836;28205,53;49388,87;-16359,77;17376,19;28205,53;49388,87
837;26724,77;48880,8;-11094,15;11209,38;26724,77;48880,8
838;27134,55;48963,99;-9540,95;9197,679;27134,55;48963,99
839;48810,17;49117,04;-6788,413;8228,898;48810,17;49117,04
840;48741,5;48906,7;-3744,946;4089,725;48741,5;48906,7
841;48774,35;28448,03;-5525,011;6659,38;48774,35;28448,03
842;48829,79;48909,36;6939,524;-4830,729;48829,79;48909,36
843;28642,18;28467,7;-1931,676;4968,497;28642,18;28467,7
844;28302,37;28797,67;-1867,59;3653,667;28302,37;28797,67
845;48819,46;28840,21;1739,005;1597,568;48819,46;28840,21
846;27849,96;49157,39;-6934,597;10840,53;27849,96;49157,39
847;27706,92;50036,2;-1899,953;4326,978;27706,92;50036,2
848;48993,89;29195,43;5926,06;-4571,527;48993,89;29195,43
849;49221,03;49798;8216,558;-5296,843;49221,03;49798
850;49119,07;29161,85;64,72739;1783,91;49119,07;29161,85
851;49257,41;48898,98;4172,882;-1524,441;49257,41;48898,98
852;48819,29;29120,16;5060,111;-2077,772;48819,29;29120,16
853;48915,04;48746,71;1814,472;538,1553;48915,04;48746,71
854;27923,51;49013,54;-9754,534;10943,79;27923,51;49013,54
855;49460,61;48822,59;-13939,03;13939,21;49460,61;48822,59
856;27862,88;49349,4;-15281,68;14789,63;27862,88;49349,4
857;27203,82;48892,64;-13672,36;13528,17;27203,82;48892,64
858;27784,85;49239,62;-11701,33;11467,78;27784,85;49239,62
859;27809,36;48804,79;-13183,42;12842,71;27809,36;48804,79
860;48780,45;49568,4;-13277,78;13093,33;48780,45;49568,4
861;27870,97;48884,2;-16420,53;16338,67;27870,97;48884,2
862;27893,84;49914,21;-13642,39;13347;27893,84;49914,21
863;27690,96;49221,88;-15145,65;14985,54;27690,96;49221,88
864;27986,23;49305,77;-16210,57;15106,07;27986,23;49305,77
865;27341,82;48838,25;-6572,688;7331,532;27341,82;48838,25
866;49229,13;49839,08;-3390,104;6003,722;49229,13;49839,08
867;27872,79;29448,88;-722,2161;3556,236;27872,79;29448,88
868;48815,28;29249,22;4369,405;-1380,14;48815,28;29249,22
869;48751,9;49810,33;3959,075;262,6153;48751,9;49810,33
870;49250,42;29533,83;4282,587;-1029,574;49250,42;29533,83
871;48790,89;30726,1;11271,48;-8464,595;48790,89;30726,1
872;50007,2;50443,12;9445,838;-7516,317;50007,2;50443,12
873;48877,12;29131,35;7058,596;-4556,695;48877,12;29131,35
874;50112,65;28676,38;10893,73;-8554,696;50112,65;28676,38
875;48716,6;28850,91;933,0105;1799,044;48716,6;28850,91
876;48818,11;28719,67;13093,87;-10752,95;48818,11;28719,67
877;49082,09;50368,5;4723,627;-1738,299;49082,09;50368,5
878;49326,8;28465,6;11226,77;-7080,98;49326,8;28465,6
879;49487,54;50360,31;5913,203;-2654,726;49487,54;50360,31
880;48915,98;29855,73;6197,395;-2112,958;48915,98;29855,73
881;49211,48;23137,92;21355,35;-21509,94;49211,48;23137,92
882;50006,51;48900,93;683,9196;536,1185;50006,51;48900,93
883;28143,97;48869,27;-5680,794;7386,174;28143,97;48869,27
884;28071,26;48834,84;-2538,138;3868,74;28071,26;48834,84
885;49451,53;48824,78;-1697,235;2671,391;49451,53;48824,78
886;27968,12;49019,38;-8839,52;9925,149;27968,12;49019,38
887;28170,87;29413,24;-7294,496;7998,837;28170,87;29413,24
888;48789,06;70939,81;-1163,605;2820,414;48789,06;70939,81
889;48752;29159,5;3886,964;-2543,892;48752;29159,5
890;48835,3;49624,52;1470,979;897,7836;48835,3;49624,52
891;27835,03;27783,14;84,67651;1629,741;27835,03;27783,14
892;48828,39;48859,61;6741,612;-2146,701;48828,39;48859,61
893;50220,87;49144,57;-3651,055;2774,06;50220,87;49144,57
894;27491,34;49190,44;-8234,207;9355,912;27491,34;49190,44
895;28096,33;48893,92;-10463,06;9904,569;28096,33;48893,92
896;48836,2;49832,22;-9355,525;9214,469;48836,2;49832,22
897;48755,09;48990,4;-5871,701;6822,629;48755,09;48990,4
898;27532,17;49287,91;-6787,85;6960,492;27532,17;49287,91
899;48826,08;48903,38;-1481,643;1930,544;48826,08;48903,38
900;28912,76;49838,74;-6080,063;6885,723;28912,76;49838,74
901;27550,59;49084,78;-12113,4;11511,96;27550,59;49084,78
902;27908,59;48704,1;-7731,048;9471,88;27908,59;48704,1
903;27867,23;49438,02;-13547,46;13582,48;27867,23;49438,02
904;27584,92;48971,92;-12824,42;13177,2;27584,92;48971,92
905;27477,07;49459,95;-15625,62;15927,24;27477,07;49459,95
906;27550,5;48782,6;403,4011;978,2771;27550,5;48782,6
907;27726,83;48991,88;-8119,001;9606,536;27726,83;48991,88
908;27905,47;48867,44;-10657,26;10620,6;27905,47;48867,44
909;27317,2;49804,68;-4255,865;6957,842;27317,2;49804,68
910;26690,85;49141,6;-12215,86;12792,15;26690,85;49141,6
911;28628,38;49479,07;-14308,99;13297,86;28628,38;49479,07
912;27301,26;48710,35;-6836,132;5943,26;27301,26;48710,35
913;27532,37;48828,09;-5593,103;6496,171;27532,37;48828,09
914;27472,44;48999,39;-9554,478;10011;27472,44;48999,39
915;27495,69;48955,14;-13034,64;12209;27495,69;48955,14
916;27800,01;48978,02;-10372,22;10963,57;27800,01;48978,02
917;27597,19;48940,63;-7645,86;9132,777;27597,19;48940,63
918;27902,4;49698,93;-6692,195;8435,344;27902,4;49698,93
919;27780,07;48997,41;-8957,368;9732,321;27780,07;48997,41
920;27344,83;49206,28;-8816,187;9328,006;27344,83;49206,28
921;27540,53;48824,19;-15102,11;14706,27;27540,53;48824,19
922;27679,72;49827,86;-14393,87;13852,37;27679,72;49827,86
923;27500,01;48928,27;-10577,7;10612,17;27500,01;48928,27
924;27758,42;48723,11;-11380,87;12636,85;27758,42;48723,11
925;48769,89;50739,83;-14168,38;13933,2;48769,89;50739,83
926;27052,82;49242,11;-13003,63;12873,44;27052,82;49242,11
927;27820,46;48875,93;-9267,509;9378,451;27820,46;48875,93
928;28019,44;49867,26;-8202,145;10894,71;28019,44;49867,26
929;48842,14;49264,11;-5064,639;6465,24;48842,14;49264,11
930;28147,24;49633,18;189,3946;3013,207;28147,24;49633,18
931;48849,8;48886,56;659,0524;2315,92;48849,8;48886,56
932;28541,06;28749,29;3266,407;-1281,822;28541,06;28749,29
933;49131,12;48862,12;5377,229;-2152,83;49131,12;48862,12
934;28004,48;49058,99;-3229,462;6372,22;28004,48;49058,99
935;27912,19;49170,84;-9418,807;11495,73;27912,19;49170,84
936;27151,76;48868,05;-6700,836;7073,452;27151,76;48868,05
937;48681,08;49768,72;-7932,19;8957,798;48681,08;49768,72
938;29175,12;48666,66;-10824,66;12086,68;29175,12;48666,66
939;27539,96;50012,16;-7504,498;8998,759;27539,96;50012,16
940;27913,58;49979,47;-12935,34;14473,07;27913,58;49979,47
941;27438,54;49194,17;-998,6323;4443,893;27438,54;49194,17
942;28238,17;50363,77;-3303,232;6125,25;28238,17;50363,77
943;27710,21;49134,21;-6456,329;9013,052;27710,21;49134,21
944;49243,35;49291,21;-5380,423;6687,271;49243,35;49291,21
945;48966,67;50100,32;128,1749;2522,279;48966,67;50100,32
946;49387,88;49028,13;1822,593;-627,1113;49387,88;49028,13
947;48776,48;49365,39;-5644,958;7310,458;48776,48;49365,39
948;27615,65;49181,48;-4114,877;5562,301;27615,65;49181,48
949;49586,11;49200,09;-1391,559;3256,702;49586,11;49200,09
950;29308,69;49635,13;-3037,533;5256,951;29308,69;49635,13
951;28034,63;49858,63;-1539,025;3958,947;28034,63;49858,63
952;27602,72;49300,88;-2505,376;5188,706;27602,72;49300,88
953;48913,39;49781,2;-2757,697;5278,687;48913,39;49781,2
954;48734,64;49189,26;-2108,947;3508,146;48734,64;49189,26
955;27765,3;49094,24;-2519,96;4926,391;27765,3;49094,24
956;48842,82;48790,61;-79,34646;2791,463;48842,82;48790,61
957;27105,15;49506,89;-3282,887;5961,496;27105,15;49506,89
958;48742,34;48925,66;-745,7454;2432,348;48742,34;48925,66
959;70940,27;49452,23;-6045,303;7824,35;70940,27;49452,23
960;28347,87;49590,25;-717,7192;1840,839;28347,87;49590,25
961;27868,51;49462,48;-8124,773;10392,33;27868,51;49462,48
962;48924,99;29234,36;-247,4344;3944,654;48924,99;29234,36
963;48812,73;49303,75;-2335,09;4727,905;48812,73;49303,75
964;48896,22;49289,77;-739,3677;3413,682;48896,22;49289,77
965;27889,47;50087,56;-4752,897;7339,319;27889,47;50087,56
966;28389,18;49421,08;-1077,172;3082,2;28389,18;49421,08
967;28296,5;49064,39;1983,869;59,48259;28296,5;49064,39
968;49960,37;28953,59;268,0713;2128,31;49960,37;28953,59
969;48788,13;49052,68;434,2617;2130,141;48788,13;49052,68
970;28002,25;49704,2;1869,107;610,0505;28002,25;49704,2
971;48857,83;49842,91;-3706,65;7013,437;48857,83;49842,91
972;48838,18;50283,18;-5318,816;7008,319;48838,18;50283,18
973;49472,04;49429,14;-6564,906;8206,819;49472,04;49429,14
974;70984,02;49719,26;1460,935;-890,2946;70984,02;49719,26
975;70894,57;50044,09;-5399,454;7139,391;70894,57;50044,09
976;70926,31;50188,04;-1614,179;2904,984;70926,31;50188,04
977;49423,54;70973,91;-6284,535;7801,819;49423,54;70973,91
978;48804,43;50300,26;-3581,294;5853,945;48804,43;50300,26
979;49206,75;49815,22;-8509,641;11266,36;49206,75;49815,22
980;49255,12;49092,46;-5856,415;7521,645;49255,12;49092,46
981;48846,12;49572,57;-3728,005;5116,568;48846,12;49572,57
982;70910,77;49066,38;-2578,189;4945,579;70910,77;49066,38
983;28208,82;49945,83;209,6502;2311,936;28208,82;49945,83
984;70936,49;49342,95;3263,099;-436,1863;70936,49;49342,95
985;27937,11;48869,21;-2553,897;3072,099;27937,11;48869,21
986;29067,74;48922,07;-6933,327;7369,164;29067,74;48922,07
987;26843,18;48746,25;-4537,18;5145,547;26843,18;48746,25
988;45157,93;48853,43;-146,6575;617,5157;45157,93;48853,43
989;48934,26;28599,13;-768,431;2062,805;48934,26;28599,13
990;27755,35;49092,99;-6938,076;6538,161;27755,35;49092,99
991;28357,27;49022,97;-7754,781;7971,353;28357,27;49022,97
992;27981,82;48792,92;-2652,342;3047,381;27981,82;48792,92
993;48817,26;48820,44;-6324,86;7074,313;48817,26;48820,44
994;48947,14;49608,52;-3712,323;6443,956;48947,14;49608,52
995;49100,6;51325,46;-5583,436;7410,227;49100,6;51325,46
996;27457,4;45768,68;-6411,576;9170,288;27457,4;45768,68
997;28307,71;49270,03;-185,7026;3972,649;28307,71;49270,03
998;27752,47;49348,12;3209,439;174,1897;27752,47;49348,12
999;26906,06;49169,88;-4141,709;7597,529;26906,06;49169,88

